pm2.5_atm_a,pm2.5_atm_b,humidity_a,temperature_a,pressure_a,time_stamp,sensor_index,Source
58.864,60.495,37.333,73.433,933.362,2022-01-01 00:00:00,39355.0,San Pedro
48.724,49.944,39.367,71.233,932.924,2022-01-01 01:00:00,39355.0,San Pedro
39.284,40.141,37.6,70.533,932.863,2022-01-01 02:00:00,39355.0,San Pedro
40.924,41.858,38.534,70.3,932.399,2022-01-01 03:00:00,39355.0,San Pedro
37.073,37.808,38.2,69.6,932.305,2022-01-01 04:00:00,39355.0,San Pedro
30.422,31.71,37.367,69.166,932.283,2022-01-01 05:00:00,39355.0,San Pedro
22.471,23.094,33.633,69.666,932.521,2022-01-01 06:00:00,39355.0,San Pedro
16.383,17.186,31.067,70.633,933.035,2022-01-01 07:00:00,39355.0,San Pedro
2.563,2.468,23.4,76.3,933.571,2022-01-01 08:00:00,39355.0,San Pedro
1.837,1.943,20.133,81.067,934.24,2022-01-01 09:00:00,39355.0,San Pedro
4.554,4.628,20.834,83.133,935.205,2022-01-01 10:00:00,39355.0,San Pedro
2.157,2.366,16.534,90.867,935.532,2022-01-01 11:00:00,39355.0,San Pedro
1.071,1.002,12.634,95.566,934.991,2022-01-01 12:00:00,39355.0,San Pedro
1.001,1.082,8.467,97.5,933.891,2022-01-01 13:00:00,39355.0,San Pedro
0.764,0.893,6.767,97.466,932.974,2022-01-01 14:00:00,39355.0,San Pedro
0.586,0.721,5.767,98.034,932.475,2022-01-01 15:00:00,39355.0,San Pedro
0.453,0.548,5.867,97.7,932.441,2022-01-01 16:00:00,39355.0,San Pedro
0.458,0.539,5.667,96.667,932.552,2022-01-01 17:00:00,39355.0,San Pedro
2.646,2.881,6.233,93.6,933.363,2022-01-01 18:00:00,39355.0,San Pedro
3.04,2.936,9.6,87.1,934.385,2022-01-01 19:00:00,39355.0,San Pedro
9.178,9.276,11.666,83.133,935.14,2022-01-01 20:00:00,39355.0,San Pedro
8.555,8.873,13.6,80.4,935.78,2022-01-01 21:00:00,39355.0,San Pedro
9.151,9.336,15.0,78.633,936.249,2022-01-01 22:00:00,39355.0,San Pedro
11.698,12.011,15.7,77.333,936.747,2022-01-01 23:00:00,39355.0,San Pedro
11.617,12.53,17.9,75.1,937.094,2022-01-02 00:00:00,39355.0,San Pedro
3.757,4.22,18.166,74.434,937.56,2022-01-02 01:00:00,39355.0,San Pedro
2.591,2.784,19.0,73.7,938.098,2022-01-02 02:00:00,39355.0,San Pedro
2.202,2.302,19.4,73.034,938.777,2022-01-02 03:00:00,39355.0,San Pedro
3.131,3.109,20.1,71.833,939.843,2022-01-02 04:00:00,39355.0,San Pedro
5.099,5.664,19.7,69.133,941.669,2022-01-02 05:00:00,39355.0,San Pedro
1.798,1.844,19.834,66.4,943.522,2022-01-02 06:00:00,39355.0,San Pedro
1.814,1.948,22.5,63.6,944.907,2022-01-02 07:00:00,39355.0,San Pedro
3.355,3.832,30.6,58.9,947.111,2022-01-02 08:00:00,39355.0,San Pedro
4.947,5.617,33.034,55.166,949.415,2022-01-02 09:00:00,39355.0,San Pedro
5.676,5.779,33.567,52.167,951.424,2022-01-02 10:00:00,39355.0,San Pedro
5.428,6.245,31.7,53.2,952.976,2022-01-02 11:00:00,39355.0,San Pedro
5.158,5.541,27.233,55.433,953.191,2022-01-02 12:00:00,39355.0,San Pedro
4.814,4.801,24.033,58.7,952.647,2022-01-02 13:00:00,39355.0,San Pedro
5.17,5.362,23.6,58.9,951.845,2022-01-02 14:00:00,39355.0,San Pedro
4.531,4.56,22.5,60.034,951.582,2022-01-02 15:00:00,39355.0,San Pedro
3.987,3.974,21.4,59.867,951.629,2022-01-02 16:00:00,39355.0,San Pedro
4.381,4.645,21.2,59.034,952.15,2022-01-02 17:00:00,39355.0,San Pedro
4.026,4.446,22.633,55.4,952.991,2022-01-02 18:00:00,39355.0,San Pedro
4.62,4.647,23.434,52.434,953.902,2022-01-02 19:00:00,39355.0,San Pedro
5.648,5.846,22.733,50.8,954.891,2022-01-02 20:00:00,39355.0,San Pedro
6.383,6.627,21.733,49.8,955.679,2022-01-02 21:00:00,39355.0,San Pedro
8.103,7.96,21.733,49.167,956.36,2022-01-02 22:00:00,39355.0,San Pedro
5.544,5.207,21.233,48.267,956.675,2022-01-02 23:00:00,39355.0,San Pedro
4.779,4.867,21.466,48.0,956.7,2022-01-03 00:00:00,39355.0,San Pedro
2.754,3.264,24.7,47.733,956.53,2022-01-03 01:00:00,39355.0,San Pedro
1.205,1.571,25.267,46.5,956.3,2022-01-03 02:00:00,39355.0,San Pedro
1.141,1.402,25.2,45.933,956.006,2022-01-03 03:00:00,39355.0,San Pedro
1.096,1.472,26.9,45.0,955.755,2022-01-03 04:00:00,39355.0,San Pedro
1.338,1.684,29.534,44.4,955.212,2022-01-03 05:00:00,39355.0,San Pedro
1.313,1.464,26.434,44.2,955.391,2022-01-03 06:00:00,39355.0,San Pedro
3.858,4.144,29.3,44.3,956.067,2022-01-03 07:00:00,39355.0,San Pedro
2.292,2.615,29.733,44.033,956.615,2022-01-03 08:00:00,39355.0,San Pedro
3.989,4.453,26.9,47.633,956.951,2022-01-03 09:00:00,39355.0,San Pedro
7.08,7.311,22.0,52.067,957.358,2022-01-03 10:00:00,39355.0,San Pedro
4.979,5.316,19.9,55.6,956.839,2022-01-03 11:00:00,39355.0,San Pedro
8.278,8.328,18.934,55.2,955.859,2022-01-03 12:00:00,39355.0,San Pedro
12.256,12.008,19.066,56.1,954.216,2022-01-03 13:00:00,39355.0,San Pedro
7.653,7.688,19.1,57.466,952.541,2022-01-03 14:00:00,39355.0,San Pedro
7.311,7.293,19.5,59.1,951.269,2022-01-03 15:00:00,39355.0,San Pedro
6.748,6.65,19.767,59.867,950.443,2022-01-03 16:00:00,39355.0,San Pedro
5.992,5.989,19.867,59.367,950.58,2022-01-03 17:00:00,39355.0,San Pedro
3.707,3.824,20.167,57.7,950.604,2022-01-03 18:00:00,39355.0,San Pedro
3.399,3.824,21.466,55.4,950.751,2022-01-03 19:00:00,39355.0,San Pedro
7.339,7.224,21.934,53.767,951.232,2022-01-03 20:00:00,39355.0,San Pedro
3.101,3.307,22.0,52.567,951.236,2022-01-03 21:00:00,39355.0,San Pedro
2.033,2.505,22.066,51.966,951.145,2022-01-03 22:00:00,39355.0,San Pedro
2.805,3.397,24.8,50.667,950.487,2022-01-03 23:00:00,39355.0,San Pedro
9.809,10.338,24.8,51.4,950.019,2022-01-04 00:00:00,39355.0,San Pedro
13.653,14.42,25.767,50.466,949.517,2022-01-04 01:00:00,39355.0,San Pedro
9.19,9.7,28.066,48.6,948.86,2022-01-04 02:00:00,39355.0,San Pedro
13.191,13.951,30.0,47.7,948.238,2022-01-04 03:00:00,39355.0,San Pedro
14.973,15.947,31.2,47.367,948.213,2022-01-04 04:00:00,39355.0,San Pedro
16.814,18.295,31.267,47.466,948.298,2022-01-04 05:00:00,39355.0,San Pedro
9.643,10.402,33.834,46.7,948.576,2022-01-04 06:00:00,39355.0,San Pedro
6.743,6.676,34.067,46.666,948.275,2022-01-04 07:00:00,39355.0,San Pedro
12.669,13.29,35.167,46.233,947.726,2022-01-04 08:00:00,39355.0,San Pedro
23.161,24.142,30.566,51.233,948.542,2022-01-04 09:00:00,39355.0,San Pedro
25.727,26.7,24.034,58.334,948.417,2022-01-04 10:00:00,39355.0,San Pedro
26.09,26.345,20.466,63.033,948.094,2022-01-04 11:00:00,39355.0,San Pedro
22.517,22.608,17.3,67.666,946.946,2022-01-04 12:00:00,39355.0,San Pedro
28.869,28.523,16.534,69.567,945.387,2022-01-04 13:00:00,39355.0,San Pedro
37.596,37.644,16.0,72.0,943.971,2022-01-04 14:00:00,39355.0,San Pedro
40.471,40.762,15.534,75.534,942.95,2022-01-04 15:00:00,39355.0,San Pedro
42.291,42.671,16.233,74.667,942.44,2022-01-04 16:00:00,39355.0,San Pedro
35.222,35.665,17.767,74.034,942.414,2022-01-04 17:00:00,39355.0,San Pedro
29.401,30.054,22.033,70.166,942.466,2022-01-04 18:00:00,39355.0,San Pedro
26.319,27.175,27.6,64.433,942.728,2022-01-04 19:00:00,39355.0,San Pedro
22.308,22.916,29.867,62.9,943.22,2022-01-04 20:00:00,39355.0,San Pedro
23.825,24.826,30.133,62.267,943.461,2022-01-04 21:00:00,39355.0,San Pedro
32.047,31.825,32.133,60.2,943.504,2022-01-04 22:00:00,39355.0,San Pedro
37.338,36.402,32.666,59.433,943.439,2022-01-04 23:00:00,39355.0,San Pedro
31.951,31.757,34.4,57.9,943.085,2022-01-05 00:00:00,39355.0,San Pedro
37.191,36.204,35.267,57.3,942.718,2022-01-05 01:00:00,39355.0,San Pedro
46.209,45.017,34.967,56.6,942.077,2022-01-05 02:00:00,39355.0,San Pedro
44.419,43.244,33.166,57.1,941.527,2022-01-05 03:00:00,39355.0,San Pedro
22.896,23.305,32.1,57.0,941.225,2022-01-05 04:00:00,39355.0,San Pedro
13.916,15.369,28.867,58.367,940.74,2022-01-05 05:00:00,39355.0,San Pedro
8.703,9.741,27.834,58.133,940.953,2022-01-05 06:00:00,39355.0,San Pedro
6.665,7.427,27.966,57.433,941.054,2022-01-05 07:00:00,39355.0,San Pedro
5.051,5.855,26.433,57.733,941.122,2022-01-05 08:00:00,39355.0,San Pedro
6.354,7.111,22.767,61.675,941.249,2022-01-05 09:00:00,39355.0,San Pedro
5.809,6.207,17.8,70.267,941.482,2022-01-05 10:00:00,39355.0,San Pedro
4.527,4.8,11.6,80.934,941.352,2022-01-05 11:00:00,39355.0,San Pedro
5.81,6.117,7.8,86.5,940.465,2022-01-05 12:00:00,39355.0,San Pedro
6.271,6.578,8.434,87.1,939.478,2022-01-05 13:00:00,39355.0,San Pedro
13.3,13.52,8.0,86.333,938.135,2022-01-05 14:00:00,39355.0,San Pedro
9.596,10.125,8.166,86.334,937.274,2022-01-05 15:00:00,39355.0,San Pedro
11.133,11.103,9.566,84.5,936.599,2022-01-05 16:00:00,39355.0,San Pedro
10.831,10.843,11.233,83.7,936.733,2022-01-05 17:00:00,39355.0,San Pedro
8.694,8.677,16.6,79.5,937.348,2022-01-05 18:00:00,39355.0,San Pedro
12.255,12.953,22.034,72.567,937.766,2022-01-05 19:00:00,39355.0,San Pedro
13.364,13.482,23.533,70.034,938.369,2022-01-05 20:00:00,39355.0,San Pedro
11.072,11.097,24.4,68.7,939.038,2022-01-05 21:00:00,39355.0,San Pedro
11.359,11.862,25.834,67.4,938.986,2022-01-05 22:00:00,39355.0,San Pedro
13.586,14.625,27.133,65.633,939.202,2022-01-05 23:00:00,39355.0,San Pedro
13.26,13.615,26.733,64.7,939.295,2022-01-06 00:00:00,39355.0,San Pedro
14.358,15.314,27.4,63.567,939.272,2022-01-06 01:00:00,39355.0,San Pedro
11.694,12.62,28.034,62.433,938.84,2022-01-06 02:00:00,39355.0,San Pedro
9.982,10.63,29.6,61.834,938.777,2022-01-06 03:00:00,39355.0,San Pedro
10.588,11.611,29.367,60.966,938.984,2022-01-06 04:00:00,39355.0,San Pedro
13.529,14.976,26.367,61.5,939.142,2022-01-06 05:00:00,39355.0,San Pedro
8.127,8.939,27.966,60.433,939.289,2022-01-06 06:00:00,39355.0,San Pedro
7.079,8.106,29.233,59.2,939.703,2022-01-06 07:00:00,39355.0,San Pedro
11.232,11.999,28.834,59.066,940.127,2022-01-06 08:00:00,39355.0,San Pedro
8.392,9.216,24.666,63.133,940.615,2022-01-06 09:00:00,39355.0,San Pedro
7.175,7.594,19.867,71.533,941.531,2022-01-06 10:00:00,39355.0,San Pedro
8.509,8.921,14.4,79.8,941.96,2022-01-06 11:00:00,39355.0,San Pedro
8.591,8.681,10.566,86.433,941.424,2022-01-06 12:00:00,39355.0,San Pedro
10.965,11.343,10.4,87.166,940.784,2022-01-06 13:00:00,39355.0,San Pedro
23.476,23.632,9.967,86.066,939.687,2022-01-06 14:00:00,39355.0,San Pedro
37.079,38.23,10.3,85.633,939.151,2022-01-06 15:00:00,39355.0,San Pedro
31.543,32.462,9.366,87.0,939.043,2022-01-06 16:00:00,39355.0,San Pedro
21.745,22.795,10.133,86.333,939.423,2022-01-06 17:00:00,39355.0,San Pedro
14.047,14.505,12.8,80.2,939.788,2022-01-06 18:00:00,39355.0,San Pedro
15.159,15.871,16.767,72.9,940.396,2022-01-06 19:00:00,39355.0,San Pedro
20.727,21.675,20.4,71.233,941.249,2022-01-06 20:00:00,39355.0,San Pedro
19.227,19.909,25.934,70.466,942.092,2022-01-06 21:00:00,39355.0,San Pedro
17.966,18.632,28.433,69.166,942.748,2022-01-06 22:00:00,39355.0,San Pedro
19.63,20.337,30.934,69.0,943.301,2022-01-06 23:00:00,39355.0,San Pedro
22.405,23.408,34.066,68.8,943.452,2022-01-07 00:00:00,39355.0,San Pedro
16.304,17.069,40.6,67.966,943.456,2022-01-07 01:00:00,39355.0,San Pedro
21.144,22.296,47.167,65.8,943.854,2022-01-07 02:00:00,39355.0,San Pedro
22.615,23.759,55.133,63.633,943.698,2022-01-07 03:00:00,39355.0,San Pedro
16.476,17.151,51.266,61.834,943.689,2022-01-07 04:00:00,39355.0,San Pedro
16.363,17.448,54.9,58.466,943.815,2022-01-07 05:00:00,39355.0,San Pedro
16.803,17.55,58.0,57.067,943.974,2022-01-07 06:00:00,39355.0,San Pedro
22.105,23.098,63.6,55.833,944.738,2022-01-07 07:00:00,39355.0,San Pedro
19.069,19.401,59.633,55.534,945.504,2022-01-07 08:00:00,39355.0,San Pedro
19.913,20.334,56.333,55.567,946.296,2022-01-07 09:00:00,39355.0,San Pedro
23.165,22.859,55.8,55.867,946.986,2022-01-07 10:00:00,39355.0,San Pedro
34.005,33.093,59.633,56.2,947.179,2022-01-07 11:00:00,39355.0,San Pedro
36.697,35.87,53.933,61.534,946.388,2022-01-07 12:00:00,39355.0,San Pedro
37.203,38.167,46.166,66.767,945.211,2022-01-07 13:00:00,39355.0,San Pedro
47.781,48.615,47.6,65.733,943.751,2022-01-07 14:00:00,39355.0,San Pedro
44.665,44.537,48.6,64.667,942.726,2022-01-07 15:00:00,39355.0,San Pedro
41.955,41.438,49.367,64.067,942.128,2022-01-07 16:00:00,39355.0,San Pedro
47.338,46.261,53.434,62.166,941.738,2022-01-07 17:00:00,39355.0,San Pedro
49.187,47.201,61.266,59.0,942.095,2022-01-07 18:00:00,39355.0,San Pedro
51.099,48.734,67.6,56.3,942.279,2022-01-07 19:00:00,39355.0,San Pedro
47.964,46.447,71.233,55.367,942.671,2022-01-07 20:00:00,39355.0,San Pedro
48.47,46.236,69.233,54.933,943.118,2022-01-07 21:00:00,39355.0,San Pedro
48.749,46.118,68.433,55.334,943.111,2022-01-07 22:00:00,39355.0,San Pedro
42.607,41.175,64.1,57.067,942.889,2022-01-07 23:00:00,39355.0,San Pedro
43.285,42.227,63.933,56.966,942.458,2022-01-08 00:00:00,39355.0,San Pedro
45.306,44.139,64.333,56.767,942.135,2022-01-08 01:00:00,39355.0,San Pedro
45.901,44.932,63.267,57.466,941.585,2022-01-08 02:00:00,39355.0,San Pedro
45.575,44.438,61.166,58.4,940.993,2022-01-08 03:00:00,39355.0,San Pedro
46.288,44.874,65.067,56.133,940.684,2022-01-08 04:00:00,39355.0,San Pedro
46.555,44.418,66.167,55.333,940.65,2022-01-08 05:00:00,39355.0,San Pedro
49.575,47.377,67.034,54.7,940.98,2022-01-08 06:00:00,39355.0,San Pedro
51.201,49.869,66.467,55.1,941.498,2022-01-08 07:00:00,39355.0,San Pedro
55.314,54.263,67.166,54.833,941.954,2022-01-08 08:00:00,39355.0,San Pedro
55.078,52.972,64.2,57.367,942.773,2022-01-08 09:00:00,39355.0,San Pedro
56.227,56.742,55.4,63.466,943.245,2022-01-08 10:00:00,39355.0,San Pedro
59.695,62.303,48.133,67.7,943.457,2022-01-08 11:00:00,39355.0,San Pedro
62.592,66.44,40.233,74.3,942.676,2022-01-08 12:00:00,39355.0,San Pedro
70.354,75.137,36.767,76.7,941.528,2022-01-08 13:00:00,39355.0,San Pedro
66.636,71.739,38.933,74.9,940.225,2022-01-08 14:00:00,39355.0,San Pedro
65.385,69.905,37.367,77.1,939.616,2022-01-08 15:00:00,39355.0,San Pedro
61.511,66.083,38.9,77.1,939.514,2022-01-08 16:00:00,39355.0,San Pedro
50.164,51.815,40.967,76.5,939.914,2022-01-08 17:00:00,39355.0,San Pedro
49.233,51.07,42.7,75.066,940.678,2022-01-08 18:00:00,39355.0,San Pedro
47.174,49.191,48.0,70.9,941.505,2022-01-08 19:00:00,39355.0,San Pedro
48.153,50.172,47.834,70.2,942.197,2022-01-08 20:00:00,39355.0,San Pedro
52.776,55.316,50.334,68.333,942.876,2022-01-08 21:00:00,39355.0,San Pedro
61.886,64.701,52.867,67.0,943.467,2022-01-08 22:00:00,39355.0,San Pedro
58.334,61.594,54.133,65.566,943.957,2022-01-08 23:00:00,39355.0,San Pedro
58.002,61.492,55.367,64.166,943.994,2022-01-09 00:00:00,39355.0,San Pedro
53.943,54.776,53.6,63.4,943.952,2022-01-09 01:00:00,39355.0,San Pedro
56.792,58.522,52.966,62.633,944.049,2022-01-09 02:00:00,39355.0,San Pedro
45.665,45.9,49.1,61.966,943.841,2022-01-09 03:00:00,39355.0,San Pedro
37.701,37.952,48.233,61.166,943.821,2022-01-09 04:00:00,39355.0,San Pedro
37.4,37.63,49.133,60.533,943.999,2022-01-09 05:00:00,39355.0,San Pedro
39.52,39.716,48.733,59.966,944.204,2022-01-09 06:00:00,39355.0,San Pedro
27.729,28.947,47.434,59.334,944.735,2022-01-09 07:00:00,39355.0,San Pedro
23.675,25.223,42.933,59.867,945.161,2022-01-09 08:00:00,39355.0,San Pedro
18.213,19.518,39.6,63.666,945.985,2022-01-09 09:00:00,39355.0,San Pedro
12.694,13.701,28.5,73.1,946.929,2022-01-09 10:00:00,39355.0,San Pedro
10.848,11.56,18.966,82.666,947.346,2022-01-09 11:00:00,39355.0,San Pedro
34.6,35.892,21.733,81.967,947.198,2022-01-09 12:00:00,39355.0,San Pedro
56.946,60.793,29.767,79.8,946.984,2022-01-09 13:00:00,39355.0,San Pedro
41.135,43.048,34.534,80.933,946.461,2022-01-09 14:00:00,39355.0,San Pedro
42.46,44.459,41.067,81.833,946.136,2022-01-09 15:00:00,39355.0,San Pedro
36.816,38.669,42.9,80.7,946.374,2022-01-09 16:00:00,39355.0,San Pedro
23.396,24.47,40.0,77.3,947.267,2022-01-09 17:00:00,39355.0,San Pedro
21.334,22.537,45.4,73.9,948.508,2022-01-09 18:00:00,39355.0,San Pedro
23.317,25.004,52.334,70.334,949.876,2022-01-09 19:00:00,39355.0,San Pedro
24.095,25.227,53.367,69.534,951.375,2022-01-09 20:00:00,39355.0,San Pedro
24.428,26.226,50.434,68.966,952.429,2022-01-09 21:00:00,39355.0,San Pedro
23.536,25.627,55.3,67.466,953.402,2022-01-09 22:00:00,39355.0,San Pedro
21.096,23.36,56.3,66.733,953.675,2022-01-09 23:00:00,39355.0,San Pedro
10.567,11.924,40.633,65.4,954.11,2022-01-10 00:00:00,39355.0,San Pedro
3.656,4.046,30.2,62.8,954.178,2022-01-10 01:00:00,39355.0,San Pedro
2.938,3.401,31.1,61.2,953.899,2022-01-10 02:00:00,39355.0,San Pedro
3.031,3.425,32.633,59.2,954.255,2022-01-10 03:00:00,39355.0,San Pedro
3.943,4.311,32.966,58.1,954.476,2022-01-10 04:00:00,39355.0,San Pedro
3.234,3.814,33.6,56.466,955.478,2022-01-10 05:00:00,39355.0,San Pedro
3.356,3.752,35.367,55.1,956.189,2022-01-10 06:00:00,39355.0,San Pedro
3.508,4.111,38.233,53.834,957.236,2022-01-10 07:00:00,39355.0,San Pedro
4.421,4.928,41.0,52.833,958.111,2022-01-10 08:00:00,39355.0,San Pedro
4.971,5.545,39.867,53.233,959.032,2022-01-10 09:00:00,39355.0,San Pedro
4.83,5.563,37.367,55.234,959.196,2022-01-10 10:00:00,39355.0,San Pedro
8.213,8.197,37.1,55.666,959.736,2022-01-10 11:00:00,39355.0,San Pedro
11.647,11.803,36.9,55.233,959.471,2022-01-10 12:00:00,39355.0,San Pedro
9.991,9.732,36.467,54.534,958.715,2022-01-10 13:00:00,39355.0,San Pedro
11.293,10.998,35.2,55.4,957.552,2022-01-10 14:00:00,39355.0,San Pedro
11.922,11.798,35.067,54.834,956.919,2022-01-10 15:00:00,39355.0,San Pedro
10.189,10.316,34.833,54.933,956.603,2022-01-10 16:00:00,39355.0,San Pedro
11.428,11.752,34.034,55.133,956.465,2022-01-10 17:00:00,39355.0,San Pedro
9.936,9.95,34.867,54.9,956.667,2022-01-10 18:00:00,39355.0,San Pedro
9.062,9.307,34.834,54.9,957.04,2022-01-10 19:00:00,39355.0,San Pedro
5.387,5.537,33.4,53.133,957.899,2022-01-10 20:00:00,39355.0,San Pedro
5.996,5.879,33.3,52.267,958.461,2022-01-10 21:00:00,39355.0,San Pedro
4.789,5.009,34.934,52.034,958.86,2022-01-10 22:00:00,39355.0,San Pedro
5.478,5.825,39.166,52.334,959.13,2022-01-10 23:00:00,39355.0,San Pedro
5.247,5.777,42.3,52.8,958.895,2022-01-11 00:00:00,39355.0,San Pedro
5.387,6.137,42.666,52.966,958.459,2022-01-11 01:00:00,39355.0,San Pedro
7.291,7.435,42.8,52.5,957.987,2022-01-11 02:00:00,39355.0,San Pedro
6.906,7.642,42.433,52.933,957.502,2022-01-11 03:00:00,39355.0,San Pedro
7.487,7.888,41.4,53.0,956.849,2022-01-11 04:00:00,39355.0,San Pedro
6.868,7.297,40.033,52.9,956.615,2022-01-11 05:00:00,39355.0,San Pedro
3.208,3.751,36.966,52.633,956.514,2022-01-11 06:00:00,39355.0,San Pedro
5.688,5.845,35.133,51.934,956.576,2022-01-11 07:00:00,39355.0,San Pedro
6.831,6.702,34.733,51.233,956.984,2022-01-11 08:00:00,39355.0,San Pedro
7.892,7.687,36.534,51.034,957.557,2022-01-11 09:00:00,39355.0,San Pedro
12.09,11.37,36.8,52.133,957.917,2022-01-11 10:00:00,39355.0,San Pedro
13.973,13.667,35.133,54.767,957.766,2022-01-11 11:00:00,39355.0,San Pedro
14.2,13.802,32.034,58.133,957.101,2022-01-11 12:00:00,39355.0,San Pedro
20.764,20.507,30.7,60.3,955.805,2022-01-11 13:00:00,39355.0,San Pedro
25.68,24.704,32.466,60.233,954.297,2022-01-11 14:00:00,39355.0,San Pedro
27.24,25.895,34.633,59.9,953.357,2022-01-11 15:00:00,39355.0,San Pedro
23.662,23.233,34.133,60.3,952.727,2022-01-11 16:00:00,39355.0,San Pedro
16.069,15.745,34.334,59.067,952.495,2022-01-11 17:00:00,39355.0,San Pedro
12.672,11.968,38.367,55.633,952.517,2022-01-11 18:00:00,39355.0,San Pedro
9.073,8.434,39.433,54.067,952.937,2022-01-11 19:00:00,39355.0,San Pedro
6.774,6.834,39.7,53.233,953.361,2022-01-11 20:00:00,39355.0,San Pedro
6.183,6.146,39.867,52.234,953.808,2022-01-11 21:00:00,39355.0,San Pedro
6.838,6.796,40.767,52.034,954.09,2022-01-11 22:00:00,39355.0,San Pedro
7.115,7.245,42.633,51.3,953.974,2022-01-11 23:00:00,39355.0,San Pedro
6.918,7.047,44.633,50.666,953.895,2022-01-12 00:00:00,39355.0,San Pedro
7.424,7.867,45.0,50.7,953.157,2022-01-12 01:00:00,39355.0,San Pedro
9.946,10.531,45.166,50.933,952.572,2022-01-12 02:00:00,39355.0,San Pedro
15.484,16.465,45.5,50.567,952.058,2022-01-12 03:00:00,39355.0,San Pedro
13.32,14.446,47.067,50.0,951.615,2022-01-12 04:00:00,39355.0,San Pedro
12.149,12.658,47.4,49.867,951.377,2022-01-12 05:00:00,39355.0,San Pedro
11.797,12.316,46.533,50.633,951.707,2022-01-12 06:00:00,39355.0,San Pedro
15.021,15.404,45.733,51.933,951.993,2022-01-12 07:00:00,39355.0,San Pedro
15.965,15.477,44.633,52.1,951.977,2022-01-12 08:00:00,39355.0,San Pedro
16.727,16.908,42.367,53.8,952.575,2022-01-12 09:00:00,39355.0,San Pedro
29.268,28.618,39.067,56.8,952.747,2022-01-12 10:00:00,39355.0,San Pedro
31.238,30.602,33.9,60.867,952.412,2022-01-12 11:00:00,39355.0,San Pedro
33.76,32.892,31.4,63.3,951.462,2022-01-12 12:00:00,39355.0,San Pedro
41.385,39.062,36.7,58.267,950.995,2022-01-12 13:00:00,39355.0,San Pedro
44.168,42.427,34.4,60.6,949.958,2022-01-12 14:00:00,39355.0,San Pedro
46.541,46.146,30.0,65.9,949.184,2022-01-12 15:00:00,39355.0,San Pedro
54.093,52.906,33.166,61.834,949.345,2022-01-12 16:00:00,39355.0,San Pedro
40.291,39.456,31.467,64.533,949.285,2022-01-12 17:00:00,39355.0,San Pedro
35.727,35.811,28.867,66.767,948.907,2022-01-12 18:00:00,39355.0,San Pedro
24.068,24.8,35.733,62.0,949.244,2022-01-12 19:00:00,39355.0,San Pedro
24.803,25.225,39.267,59.534,950.025,2022-01-12 20:00:00,39355.0,San Pedro
42.12,40.348,43.6,57.367,950.764,2022-01-12 21:00:00,39355.0,San Pedro
44.954,42.889,48.267,56.3,951.026,2022-01-12 22:00:00,39355.0,San Pedro
46.041,43.986,46.233,55.933,950.949,2022-01-12 23:00:00,39355.0,San Pedro
46.7,44.977,47.3,55.233,951.112,2022-01-13 00:00:00,39355.0,San Pedro
48.816,46.775,47.666,54.367,950.86,2022-01-13 01:00:00,39355.0,San Pedro
48.216,45.911,49.467,53.566,950.503,2022-01-13 02:00:00,39355.0,San Pedro
58.065,55.823,48.767,53.966,950.032,2022-01-13 03:00:00,39355.0,San Pedro
41.493,40.325,49.2,53.834,949.774,2022-01-13 04:00:00,39355.0,San Pedro
37.369,36.444,49.433,54.034,949.522,2022-01-13 05:00:00,39355.0,San Pedro
25.388,26.134,49.567,54.1,949.325,2022-01-13 06:00:00,39355.0,San Pedro
18.264,18.666,50.433,53.9,949.772,2022-01-13 07:00:00,39355.0,San Pedro
18.601,18.681,51.0,54.034,950.157,2022-01-13 08:00:00,39355.0,San Pedro
18.328,19.243,46.9,57.5,950.788,2022-01-13 09:00:00,39355.0,San Pedro
14.68,15.239,36.066,66.633,951.105,2022-01-13 10:00:00,39355.0,San Pedro
19.095,19.365,27.166,75.166,950.943,2022-01-13 11:00:00,39355.0,San Pedro
18.646,19.223,24.633,76.933,950.116,2022-01-13 12:00:00,39355.0,San Pedro
29.748,30.604,23.267,78.933,948.814,2022-01-13 13:00:00,39355.0,San Pedro
38.635,39.338,21.966,80.1,947.028,2022-01-13 14:00:00,39355.0,San Pedro
42.459,43.37,22.133,78.733,946.192,2022-01-13 15:00:00,39355.0,San Pedro
43.214,44.288,21.666,79.0,945.676,2022-01-13 16:00:00,39355.0,San Pedro
37.074,38.444,22.267,79.566,945.39,2022-01-13 17:00:00,39355.0,San Pedro
30.652,31.861,25.133,75.633,945.388,2022-01-13 18:00:00,39355.0,San Pedro
28.617,29.555,29.666,70.2,945.434,2022-01-13 19:00:00,39355.0,San Pedro
19.268,20.129,31.567,67.633,945.745,2022-01-13 20:00:00,39355.0,San Pedro
23.66,24.803,35.1,66.367,946.094,2022-01-13 21:00:00,39355.0,San Pedro
25.954,27.069,35.633,65.267,946.366,2022-01-13 22:00:00,39355.0,San Pedro
26.896,28.06,38.733,62.767,946.341,2022-01-13 23:00:00,39355.0,San Pedro
31.121,31.611,41.5,60.4,946.156,2022-01-14 00:00:00,39355.0,San Pedro
32.228,32.739,40.7,59.9,945.898,2022-01-14 01:00:00,39355.0,San Pedro
33.406,33.401,41.166,59.133,945.307,2022-01-14 02:00:00,39355.0,San Pedro
27.364,28.665,39.833,58.533,944.757,2022-01-14 03:00:00,39355.0,San Pedro
